timestamp,equity,open_trades
2026-05-01 00:00:00+00:00,10000.0,0
2026-05-01 00:15:00+00:00,10000.0,0
2026-05-01 00:30:00+00:00,10000.0,0
2026-05-01 00:45:00+00:00,10000.0,0
2026-05-01 01:00:00+00:00,10000.0,0
2026-05-01 01:15:00+00:00,10000.0,0
2026-05-01 01:30:00+00:00,10000.0,0
2026-05-01 01:45:00+00:00,10000.0,0
2026-05-01 02:00:00+00:00,10000.0,0
2026-05-01 02:15:00+00:00,10000.0,0
2026-05-01 02:30:00+00:00,10000.0,0
2026-05-01 02:45:00+00:00,10000.0,0
2026-05-01 03:00:00+00:00,10000.0,0
2026-05-01 03:15:00+00:00,10000.0,0
2026-05-01 03:30:00+00:00,10000.0,0
2026-05-01 03:45:00+00:00,10000.0,0
2026-05-01 04:00:00+00:00,10000.0,0
2026-05-01 04:15:00+00:00,10000.0,0
2026-05-01 04:30:00+00:00,10000.0,0
2026-05-01 04:45:00+00:00,10000.0,0
2026-05-01 05:00:00+00:00,10000.0,0
2026-05-01 05:15:00+00:00,10000.0,0
2026-05-01 05:30:00+00:00,10000.0,0
2026-05-01 05:45:00+00:00,10000.0,0
2026-05-01 06:00:00+00:00,10000.0,0
2026-05-01 06:15:00+00:00,10000.0,0
2026-05-01 06:30:00+00:00,10000.0,0
2026-05-01 06:45:00+00:00,10000.0,0
2026-05-01 07:00:00+00:00,10000.0,0
2026-05-01 07:15:00+00:00,9981.719917342236,1
2026-05-01 07:30:00+00:00,9986.488634557305,1
2026-05-01 07:45:00+00:00,10003.179144810047,1
2026-05-01 08:00:00+00:00,10019.869655062788,1
2026-05-01 08:15:00+00:00,10024.598680696883,1
2026-05-01 08:30:00+00:00,10008.598188374042,1
2026-05-01 08:45:00+00:00,10018.4446451881,1
2026-05-01 09:00:00+00:00,10005.52117061965,1
2026-05-01 09:15:00+00:00,9989.52067829681,1
2026-05-01 09:30:00+00:00,9982.674527344077,2
2026-05-01 09:45:00+00:00,9917.760043418497,3
2026-05-01 10:00:00+00:00,9872.181313025647,2
2026-05-01 10:15:00+00:00,9930.242095641344,4
2026-05-01 10:30:00+00:00,9906.442565086661,4
2026-05-01 10:45:00+00:00,9926.342640144532,3
2026-05-01 11:00:00+00:00,9923.192738861457,2
2026-05-01 11:15:00+00:00,9921.495935733994,2
2026-05-01 11:30:00+00:00,9931.386668205316,2
2026-05-01 11:45:00+00:00,9944.900384054288,3
2026-05-01 12:00:00+00:00,9963.033418969355,2
2026-05-01 12:15:00+00:00,9965.610657973331,0
2026-05-01 12:30:00+00:00,9965.610657973331,0
2026-05-01 12:45:00+00:00,9965.610657973331,0
2026-05-01 13:00:00+00:00,9965.610657973331,0
2026-05-01 13:15:00+00:00,9965.610657973331,0
2026-05-01 13:30:00+00:00,9965.610657973331,0
2026-05-01 13:45:00+00:00,9965.610657973331,0
2026-05-01 14:00:00+00:00,9965.610657973331,0
2026-05-01 14:15:00+00:00,9965.610657973331,0
2026-05-01 14:30:00+00:00,9965.610657973331,0
2026-05-01 14:45:00+00:00,9965.610657973331,0
2026-05-01 15:00:00+00:00,9965.610657973331,0
2026-05-01 15:15:00+00:00,9965.610657973331,0
2026-05-01 15:30:00+00:00,9965.610657973331,0
2026-05-01 15:45:00+00:00,9965.610657973331,0
2026-05-01 16:00:00+00:00,9965.610657973331,0
2026-05-01 16:15:00+00:00,9965.610657973331,0
2026-05-01 16:30:00+00:00,9965.610657973331,0
2026-05-01 16:45:00+00:00,9965.610657973331,0
2026-05-01 17:00:00+00:00,9965.610657973331,0
2026-05-01 17:15:00+00:00,9965.610657973331,0
2026-05-01 17:30:00+00:00,9965.610657973331,0
2026-05-01 17:45:00+00:00,9965.610657973331,0
2026-05-01 18:00:00+00:00,9965.610657973331,0
2026-05-01 18:15:00+00:00,9965.610657973331,0
2026-05-01 18:30:00+00:00,9965.610657973331,0
2026-05-01 18:45:00+00:00,9965.610657973331,0
2026-05-01 19:00:00+00:00,9965.610657973331,0
2026-05-01 19:15:00+00:00,9965.610657973331,0
2026-05-01 19:30:00+00:00,9965.610657973331,0
2026-05-01 19:45:00+00:00,9965.610657973331,0
2026-05-01 20:00:00+00:00,9965.610657973331,0
2026-05-01 20:15:00+00:00,9965.610657973331,0
2026-05-01 20:30:00+00:00,9965.610657973331,0
2026-05-01 20:45:00+00:00,9965.610657973331,0
2026-05-01 21:00:00+00:00,9965.610657973331,0
2026-05-01 21:15:00+00:00,9965.610657973331,0
2026-05-01 21:30:00+00:00,9965.610657973331,0
2026-05-01 21:45:00+00:00,9965.610657973331,0
