id,run_time,node,status,duration_ms,in_count,out_count,detail,created_at
11371,2026-07-21 14:30:02.023395+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 14:30:02.553571+00
11370,2026-07-21 14:27:17.740536+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 14:27:19.34408+00
11369,2026-07-21 14:25:45.861379+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 14:25:46.111812+00
11368,2026-07-21 14:20:45.475323+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 14:20:45.668187+00
11367,2026-07-21 14:15:45.323977+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 14:15:45.407354+00
11366,2026-07-21 14:10:45.104984+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 14:10:45.222487+00
11365,2026-07-21 14:05:44.833551+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 14:05:45.006217+00
11364,2026-07-21 14:00:44.680489+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 14:00:44.768629+00
11363,2026-07-21 13:55:44.475506+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 13:55:44.58922+00
11362,2026-07-21 13:50:44.251642+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 13:50:44.378472+00
11361,2026-07-21 13:45:43.988699+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 13:45:44.110483+00
11360,2026-07-21 13:40:43.760325+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 13:40:43.879725+00
11359,2026-07-21 13:35:43.48873+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 13:35:43.61675+00
11358,2026-07-21 13:30:43.011215+00,pre_flight,FAIL,0,0,0,"{""reason"": ""pre_flight_failed""}",2026-07-21 13:30:43.307449+00
11357,2026-07-21 13:09:54.713268+00,invariants,OK,46,0,0,,2026-07-21 13:10:32.900155+00
11356,2026-07-21 13:09:54.713268+00,snapshot,OK,0,1,1,,2026-07-21 13:10:29.695771+00
11355,2026-07-21 13:09:54.713268+00,upsert,OK,0,0,0,,2026-07-21 13:10:29.655747+00
11354,2026-07-21 13:09:54.713268+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 13:10:29.637787+00
11353,2026-07-21 13:09:54.713268+00,rank,OK,103,3,2,,2026-07-21 13:10:29.365845+00
11352,2026-07-21 13:09:54.713268+00,state,OK,86,1,3,,2026-07-21 13:10:29.308757+00
11351,2026-07-21 13:09:54.713268+00,scan,OK,22465,5,1,"{""signals_found"": 1, ""symbols_scanned"": 5}",2026-07-21 13:10:29.029193+00
11350,2026-07-21 13:09:54.713268+00,cleanup,OK,6,0,0,"{""expired"": 0}",2026-07-21 13:10:06.446235+00
11349,2026-07-21 13:09:54.713268+00,unknown,OK,10813,0,0,"{""closed"": 0}",2026-07-21 13:09:55.614854+00
11348,2026-07-21 13:09:54.713268+00,pre_flight,OK,714,0,0,,2026-07-21 13:09:54.881969+00
11347,2026-07-21 13:04:32.425695+00,invariants,OK,10,0,0,,2026-07-21 13:04:54.548747+00
11346,2026-07-21 13:04:32.425695+00,snapshot,OK,0,1,1,,2026-07-21 13:04:52.418266+00
11345,2026-07-21 13:04:32.425695+00,upsert,OK,0,0,0,,2026-07-21 13:04:52.376614+00
11344,2026-07-21 13:04:32.425695+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 13:04:52.369752+00
11343,2026-07-21 13:04:32.425695+00,rank,OK,80,3,2,,2026-07-21 13:04:52.172966+00
11342,2026-07-21 13:04:32.425695+00,state,OK,35,1,3,,2026-07-21 13:04:52.140835+00
11341,2026-07-21 13:04:32.425695+00,scan,OK,13955,5,1,"{""signals_found"": 1, ""symbols_scanned"": 5}",2026-07-21 13:04:52.040857+00
11340,2026-07-21 13:04:32.425695+00,cleanup,OK,9,0,0,"{""expired"": 0}",2026-07-21 13:04:38.027024+00
11339,2026-07-21 13:04:32.425695+00,unknown,OK,5071,0,0,"{""closed"": 0}",2026-07-21 13:04:32.93923+00
11338,2026-07-21 13:04:32.425695+00,pre_flight,OK,404,0,0,,2026-07-21 13:04:32.524412+00
11337,2026-07-21 12:59:15.185449+00,invariants,OK,10,0,0,,2026-07-21 12:59:32.337745+00
11336,2026-07-21 12:59:15.185449+00,snapshot,OK,0,1,1,,2026-07-21 12:59:30.583048+00
11335,2026-07-21 12:59:15.185449+00,upsert,OK,0,0,0,,2026-07-21 12:59:30.559137+00
11334,2026-07-21 12:59:15.185449+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 12:59:30.550515+00
11333,2026-07-21 12:59:15.185449+00,rank,OK,19,3,2,,2026-07-21 12:59:30.470364+00
11332,2026-07-21 12:59:15.185449+00,state,OK,20,1,3,,2026-07-21 12:59:30.45637+00
11331,2026-07-21 12:59:15.185449+00,scan,OK,10353,5,1,"{""signals_found"": 1, ""symbols_scanned"": 5}",2026-07-21 12:59:30.390927+00
11330,2026-07-21 12:59:15.185449+00,cleanup,OK,6,0,0,"{""expired"": 0}",2026-07-21 12:59:19.99604+00
11329,2026-07-21 12:59:15.185449+00,unknown,OK,4464,0,0,"{""closed"": 0}",2026-07-21 12:59:15.51786+00
11328,2026-07-21 12:59:15.185449+00,pre_flight,OK,238,0,0,,2026-07-21 12:59:15.2743+00
11327,2026-07-21 12:53:57.742847+00,invariants,OK,17,0,0,,2026-07-21 12:54:15.014363+00
11326,2026-07-21 12:53:57.742847+00,snapshot,OK,0,1,1,,2026-07-21 12:54:13.288664+00
11325,2026-07-21 12:53:57.742847+00,upsert,OK,0,0,0,,2026-07-21 12:54:13.236434+00
11324,2026-07-21 12:53:57.742847+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 12:54:13.220939+00
11323,2026-07-21 12:53:57.742847+00,rank,OK,26,3,2,,2026-07-21 12:54:13.12809+00
11322,2026-07-21 12:53:57.742847+00,state,OK,21,1,3,,2026-07-21 12:54:13.10519+00
11321,2026-07-21 12:53:57.742847+00,scan,OK,10933,5,1,"{""signals_found"": 1, ""symbols_scanned"": 5}",2026-07-21 12:54:13.035085+00
11320,2026-07-21 12:53:57.742847+00,cleanup,OK,4,0,0,"{""expired"": 0}",2026-07-21 12:54:02.054831+00
11319,2026-07-21 12:53:57.742847+00,unknown,OK,4106,0,0,"{""closed"": 0}",2026-07-21 12:53:57.932625+00
11318,2026-07-21 12:53:57.742847+00,pre_flight,OK,117,0,0,,2026-07-21 12:53:57.817383+00
11317,2026-07-21 12:48:40.277847+00,invariants,OK,11,0,0,,2026-07-21 12:48:57.592879+00
11316,2026-07-21 12:48:40.277847+00,snapshot,OK,0,1,1,,2026-07-21 12:48:55.943944+00
11315,2026-07-21 12:48:40.277847+00,upsert,OK,0,0,0,,2026-07-21 12:48:55.920215+00
11314,2026-07-21 12:48:40.277847+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 12:48:55.914847+00
11313,2026-07-21 12:48:40.277847+00,rank,OK,41,3,2,,2026-07-21 12:48:55.809912+00
11312,2026-07-21 12:48:40.277847+00,state,OK,25,1,3,,2026-07-21 12:48:55.784757+00
11311,2026-07-21 12:48:40.277847+00,scan,OK,11127,5,1,"{""signals_found"": 1, ""symbols_scanned"": 5}",2026-07-21 12:48:55.711157+00
11310,2026-07-21 12:48:40.277847+00,cleanup,OK,9,0,0,"{""expired"": 0}",2026-07-21 12:48:44.508869+00
11309,2026-07-21 12:48:40.277847+00,unknown,OK,3914,0,0,"{""closed"": 0}",2026-07-21 12:48:40.576652+00
11308,2026-07-21 12:48:40.277847+00,pre_flight,OK,218,0,0,,2026-07-21 12:48:40.354912+00
11307,2026-07-21 12:43:21.590125+00,invariants,OK,14,0,0,,2026-07-21 12:43:40.139388+00
11306,2026-07-21 12:43:21.590125+00,snapshot,OK,0,1,1,,2026-07-21 12:43:38.393225+00
11305,2026-07-21 12:43:21.590125+00,upsert,OK,0,0,0,,2026-07-21 12:43:38.371516+00
11304,2026-07-21 12:43:21.590125+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 12:43:38.367092+00
11303,2026-07-21 12:43:21.590125+00,rank,OK,23,3,2,,2026-07-21 12:43:38.293894+00
11302,2026-07-21 12:43:21.590125+00,state,OK,31,1,3,,2026-07-21 12:43:38.277198+00
11301,2026-07-21 12:43:21.590125+00,scan,OK,10977,5,1,"{""signals_found"": 1, ""symbols_scanned"": 5}",2026-07-21 12:43:38.176679+00
11300,2026-07-21 12:43:21.590125+00,cleanup,OK,5,0,0,"{""expired"": 0}",2026-07-21 12:43:27.151678+00
11299,2026-07-21 12:43:21.590125+00,unknown,OK,5264,0,0,"{""closed"": 0}",2026-07-21 12:43:21.871009+00
11298,2026-07-21 12:43:21.590125+00,pre_flight,OK,204,0,0,,2026-07-21 12:43:21.655928+00
11297,2026-07-21 12:38:02.965841+00,invariants,OK,19,0,0,,2026-07-21 12:38:21.436205+00
11296,2026-07-21 12:38:02.965841+00,snapshot,OK,0,1,1,,2026-07-21 12:38:19.170287+00
11295,2026-07-21 12:38:02.965841+00,upsert,OK,0,0,0,,2026-07-21 12:38:19.146282+00
11294,2026-07-21 12:38:02.965841+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 12:38:19.14107+00
11293,2026-07-21 12:38:02.965841+00,rank,OK,24,2,2,,2026-07-21 12:38:19.074117+00
11292,2026-07-21 12:38:02.965841+00,state,OK,21,1,2,,2026-07-21 12:38:19.060745+00
11291,2026-07-21 12:38:02.965841+00,scan,OK,10969,5,1,"{""signals_found"": 1, ""symbols_scanned"": 5}",2026-07-21 12:38:18.99247+00
11290,2026-07-21 12:38:02.965841+00,cleanup,OK,10,0,0,"{""expired"": 0}",2026-07-21 12:38:07.983327+00
11289,2026-07-21 12:38:02.965841+00,unknown,OK,4756,0,0,"{""closed"": 0}",2026-07-21 12:38:03.210085+00
11288,2026-07-21 12:38:02.965841+00,pre_flight,OK,168,0,0,,2026-07-21 12:38:03.039362+00
11287,2026-07-21 12:32:45.01633+00,invariants,OK,21,0,0,,2026-07-21 12:33:02.847616+00
11286,2026-07-21 12:32:45.01633+00,snapshot,OK,0,1,1,,2026-07-21 12:33:00.50985+00
11285,2026-07-21 12:32:45.01633+00,upsert,OK,0,0,0,,2026-07-21 12:33:00.477328+00
11284,2026-07-21 12:32:45.01633+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 12:33:00.464365+00
11283,2026-07-21 12:32:45.01633+00,rank,OK,60,2,2,,2026-07-21 12:33:00.330784+00
11282,2026-07-21 12:32:45.01633+00,state,OK,88,2,2,,2026-07-21 12:33:00.303908+00
11281,2026-07-21 12:32:45.01633+00,scan,OK,10589,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 12:33:00.147443+00
11280,2026-07-21 12:32:45.01633+00,cleanup,OK,4,0,0,"{""expired"": 0}",2026-07-21 12:32:49.519859+00
11279,2026-07-21 12:32:45.01633+00,unknown,OK,4131,0,0,"{""closed"": 0}",2026-07-21 12:32:45.380845+00
11278,2026-07-21 12:32:45.01633+00,pre_flight,OK,236,0,0,,2026-07-21 12:32:45.140284+00
11277,2026-07-21 12:27:27.138282+00,invariants,OK,25,0,0,,2026-07-21 12:27:44.838018+00
11276,2026-07-21 12:27:27.138282+00,snapshot,OK,0,1,1,,2026-07-21 12:27:43.141281+00
11275,2026-07-21 12:27:27.138282+00,upsert,OK,0,0,0,,2026-07-21 12:27:43.121672+00
11274,2026-07-21 12:27:27.138282+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 12:27:43.117468+00
11273,2026-07-21 12:27:27.138282+00,rank,OK,22,2,2,,2026-07-21 12:27:43.046323+00
11272,2026-07-21 12:27:27.138282+00,state,OK,44,2,2,,2026-07-21 12:27:43.027107+00
11271,2026-07-21 12:27:27.138282+00,scan,OK,10957,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 12:27:42.920798+00
11270,2026-07-21 12:27:27.138282+00,cleanup,OK,10,0,0,"{""expired"": 0}",2026-07-21 12:27:31.904949+00
11269,2026-07-21 12:27:27.138282+00,unknown,OK,4541,0,0,"{""closed"": 0}",2026-07-21 12:27:27.344218+00
11268,2026-07-21 12:27:27.138282+00,pre_flight,OK,118,0,0,,2026-07-21 12:27:27.213116+00
11267,2026-07-21 12:22:05.778349+00,invariants,OK,10,0,0,,2026-07-21 12:22:27.004061+00
11266,2026-07-21 12:22:05.778349+00,snapshot,OK,0,1,1,,2026-07-21 12:22:24.934038+00
11265,2026-07-21 12:22:05.778349+00,upsert,OK,0,0,0,,2026-07-21 12:22:24.905435+00
11264,2026-07-21 12:22:05.778349+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 12:22:24.898612+00
11263,2026-07-21 12:22:05.778349+00,rank,OK,17,2,2,,2026-07-21 12:22:24.825966+00
11262,2026-07-21 12:22:05.778349+00,state,OK,54,2,2,,2026-07-21 12:22:24.798354+00
11261,2026-07-21 12:22:05.778349+00,scan,OK,13399,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 12:22:24.657994+00
11260,2026-07-21 12:22:05.778349+00,cleanup,OK,8,0,0,"{""expired"": 0}",2026-07-21 12:22:11.207949+00
11259,2026-07-21 12:22:05.778349+00,unknown,OK,5045,0,0,"{""closed"": 0}",2026-07-21 12:22:06.146349+00
11258,2026-07-21 12:22:05.778349+00,pre_flight,OK,222,0,0,,2026-07-21 12:22:05.926289+00
11257,2026-07-21 12:16:47.912735+00,invariants,OK,20,0,0,,2026-07-21 12:17:05.612264+00
11256,2026-07-21 12:16:47.912735+00,snapshot,OK,0,1,1,,2026-07-21 12:17:03.755889+00
11255,2026-07-21 12:16:47.912735+00,upsert,OK,0,0,0,,2026-07-21 12:17:03.733513+00
11254,2026-07-21 12:16:47.912735+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-21 12:17:03.724398+00
11253,2026-07-21 12:16:47.912735+00,rank,OK,24,3,3,,2026-07-21 12:17:03.566853+00
11252,2026-07-21 12:16:47.912735+00,state,OK,66,3,3,,2026-07-21 12:17:03.535598+00
11251,2026-07-21 12:16:47.912735+00,scan,OK,10315,5,3,"{""signals_found"": 3, ""symbols_scanned"": 5}",2026-07-21 12:17:03.37351+00
11250,2026-07-21 12:16:47.912735+00,cleanup,OK,7,0,0,"{""expired"": 0}",2026-07-21 12:16:53.003146+00
11249,2026-07-21 12:16:47.912735+00,unknown,OK,4801,0,0,"{""closed"": 0}",2026-07-21 12:16:48.180552+00
11248,2026-07-21 12:16:47.912735+00,pre_flight,OK,182,0,0,,2026-07-21 12:16:47.984287+00
11247,2026-07-21 12:11:29.010132+00,invariants,OK,12,0,0,,2026-07-21 12:11:47.744165+00
11246,2026-07-21 12:11:29.010132+00,snapshot,OK,0,1,1,,2026-07-21 12:11:45.995068+00
11245,2026-07-21 12:11:29.010132+00,upsert,OK,0,0,0,,2026-07-21 12:11:45.946873+00
11244,2026-07-21 12:11:29.010132+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 12:11:45.938102+00
11243,2026-07-21 12:11:29.010132+00,rank,OK,32,4,4,,2026-07-21 12:11:45.804127+00
11242,2026-07-21 12:11:29.010132+00,state,OK,39,2,4,,2026-07-21 12:11:45.77366+00
11241,2026-07-21 12:11:29.010132+00,scan,OK,11680,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 12:11:45.667783+00
11240,2026-07-21 12:11:29.010132+00,cleanup,OK,5,0,0,"{""expired"": 0}",2026-07-21 12:11:33.939855+00
11239,2026-07-21 12:11:29.010132+00,unknown,OK,4516,0,0,"{""closed"": 0}",2026-07-21 12:11:29.403976+00
11238,2026-07-21 12:11:29.010132+00,pre_flight,OK,277,0,0,,2026-07-21 12:11:29.119687+00
11237,2026-07-21 12:06:11.928446+00,invariants,OK,9,0,0,,2026-07-21 12:06:28.88766+00
11236,2026-07-21 12:06:11.928446+00,snapshot,OK,0,1,1,,2026-07-21 12:06:27.346437+00
11235,2026-07-21 12:06:11.928446+00,upsert,OK,0,0,0,,2026-07-21 12:06:27.331068+00
11234,2026-07-21 12:06:11.928446+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 12:06:27.326357+00
11233,2026-07-21 12:06:11.928446+00,rank,OK,26,4,4,,2026-07-21 12:06:27.218841+00
11232,2026-07-21 12:06:11.928446+00,state,OK,81,2,4,,2026-07-21 12:06:27.191549+00
11231,2026-07-21 12:06:11.928446+00,scan,OK,10488,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 12:06:26.984427+00
11230,2026-07-21 12:06:11.928446+00,cleanup,OK,9,0,0,"{""expired"": 0}",2026-07-21 12:06:16.455483+00
11229,2026-07-21 12:06:11.928446+00,unknown,OK,4227,0,0,"{""closed"": 0}",2026-07-21 12:06:12.21585+00
11228,2026-07-21 12:06:11.928446+00,pre_flight,OK,199,0,0,,2026-07-21 12:06:12.005256+00
11227,2026-07-21 12:00:53.784429+00,invariants,OK,18,0,0,,2026-07-21 12:01:11.781542+00
11226,2026-07-21 12:00:53.784429+00,snapshot,OK,0,1,1,,2026-07-21 12:01:10.156978+00
11225,2026-07-21 12:00:53.784429+00,upsert,OK,0,0,0,,2026-07-21 12:01:10.12525+00
11224,2026-07-21 12:00:53.784429+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 12:01:10.120208+00
11223,2026-07-21 12:00:53.784429+00,rank,OK,28,4,4,,2026-07-21 12:01:09.985092+00
11222,2026-07-21 12:00:53.784429+00,state,OK,59,2,4,,2026-07-21 12:01:09.951656+00
11221,2026-07-21 12:00:53.784429+00,scan,OK,11246,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 12:01:09.82766+00
11220,2026-07-21 12:00:53.784429+00,cleanup,OK,11,0,0,"{""expired"": 0}",2026-07-21 12:00:58.525801+00
11219,2026-07-21 12:00:53.784429+00,unknown,OK,4477,0,0,"{""closed"": 0}",2026-07-21 12:00:54.026523+00
11218,2026-07-21 12:00:53.784429+00,pre_flight,OK,157,0,0,,2026-07-21 12:00:53.869768+00
11217,2026-07-21 11:55:37.692212+00,invariants,OK,14,0,0,,2026-07-21 11:55:53.619194+00
11216,2026-07-21 11:55:37.692212+00,snapshot,OK,0,1,1,,2026-07-21 11:55:52.033049+00
11215,2026-07-21 11:55:37.692212+00,upsert,OK,0,0,0,,2026-07-21 11:55:52.009191+00
11214,2026-07-21 11:55:37.692212+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 11:55:51.995189+00
11213,2026-07-21 11:55:37.692212+00,rank,OK,27,4,4,,2026-07-21 11:55:51.823844+00
11212,2026-07-21 11:55:37.692212+00,state,OK,54,2,4,,2026-07-21 11:55:51.802196+00
11211,2026-07-21 11:55:37.692212+00,scan,OK,9655,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 11:55:51.665733+00
11210,2026-07-21 11:55:37.692212+00,cleanup,OK,14,0,0,"{""expired"": 0}",2026-07-21 11:55:41.958699+00
11209,2026-07-21 11:55:37.692212+00,unknown,OK,3975,0,0,"{""closed"": 0}",2026-07-21 11:55:37.957776+00
11208,2026-07-21 11:55:37.692212+00,pre_flight,OK,175,0,0,,2026-07-21 11:55:37.775679+00
11207,2026-07-21 11:50:19.797777+00,invariants,OK,12,0,0,,2026-07-21 11:50:37.557021+00
11206,2026-07-21 11:50:19.797777+00,snapshot,OK,0,1,1,,2026-07-21 11:50:35.971002+00
11205,2026-07-21 11:50:19.797777+00,upsert,OK,0,0,0,,2026-07-21 11:50:35.955236+00
11204,2026-07-21 11:50:19.797777+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 11:50:35.951153+00
11203,2026-07-21 11:50:19.797777+00,rank,OK,33,4,4,,2026-07-21 11:50:35.827364+00
11202,2026-07-21 11:50:19.797777+00,state,OK,54,2,4,,2026-07-21 11:50:35.799021+00
11201,2026-07-21 11:50:19.797777+00,scan,OK,11235,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 11:50:35.67252+00
11200,2026-07-21 11:50:19.797777+00,cleanup,OK,11,0,0,"{""expired"": 0}",2026-07-21 11:50:24.376984+00
11199,2026-07-21 11:50:19.797777+00,unknown,OK,4244,0,0,"{""closed"": 0}",2026-07-21 11:50:20.109128+00
11198,2026-07-21 11:50:19.797777+00,pre_flight,OK,204,0,0,,2026-07-21 11:50:19.896222+00
11197,2026-07-21 11:45:01.400719+00,invariants,OK,20,0,0,,2026-07-21 11:45:19.630283+00
11196,2026-07-21 11:45:01.400719+00,snapshot,OK,0,1,1,,2026-07-21 11:45:18.218209+00
11195,2026-07-21 11:45:01.400719+00,upsert,OK,0,0,0,,2026-07-21 11:45:18.188793+00
11194,2026-07-21 11:45:01.400719+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 11:45:18.181671+00
11193,2026-07-21 11:45:01.400719+00,rank,OK,35,4,4,,2026-07-21 11:45:18.037726+00
11192,2026-07-21 11:45:01.400719+00,state,OK,45,2,4,,2026-07-21 11:45:18.019859+00
11191,2026-07-21 11:45:01.400719+00,scan,OK,11312,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 11:45:17.908202+00
11190,2026-07-21 11:45:01.400719+00,cleanup,OK,6,0,0,"{""expired"": 0}",2026-07-21 11:45:06.55518+00
11189,2026-07-21 11:45:01.400719+00,unknown,OK,4849,0,0,"{""closed"": 0}",2026-07-21 11:45:01.69173+00
11188,2026-07-21 11:45:01.400719+00,pre_flight,OK,199,0,0,,2026-07-21 11:45:01.483125+00
11187,2026-07-21 11:39:43.750848+00,invariants,OK,13,0,0,,2026-07-21 11:40:01.28692+00
11186,2026-07-21 11:39:43.750848+00,snapshot,OK,0,1,1,,2026-07-21 11:39:59.910173+00
11185,2026-07-21 11:39:43.750848+00,upsert,OK,0,0,0,,2026-07-21 11:39:59.873449+00
11184,2026-07-21 11:39:43.750848+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 11:39:59.861862+00
11183,2026-07-21 11:39:43.750848+00,rank,OK,28,4,4,,2026-07-21 11:39:59.696781+00
11182,2026-07-21 11:39:43.750848+00,state,OK,51,2,4,,2026-07-21 11:39:59.664372+00
11181,2026-07-21 11:39:43.750848+00,scan,OK,10452,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 11:39:56.636394+00
11180,2026-07-21 11:39:43.750848+00,cleanup,OK,7,0,0,"{""expired"": 0}",2026-07-21 11:39:46.144918+00
11179,2026-07-21 11:39:43.750848+00,unknown,OK,2113,0,0,"{""closed"": 0}",2026-07-21 11:39:44.01806+00
11178,2026-07-21 11:39:43.750848+00,pre_flight,OK,190,0,0,,2026-07-21 11:39:43.815511+00
11177,2026-07-21 11:34:29.60114+00,invariants,OK,6,0,0,,2026-07-21 11:34:43.667143+00
11176,2026-07-21 11:34:29.60114+00,snapshot,OK,0,1,1,,2026-07-21 11:34:41.866866+00
11175,2026-07-21 11:34:29.60114+00,upsert,OK,18,1,1,,2026-07-21 11:34:41.825155+00
11174,2026-07-21 11:34:29.60114+00,gate,OK,0,4,1,"{""rejected_by_corr"": 3}",2026-07-21 11:34:41.800609+00
11173,2026-07-21 11:34:29.60114+00,rank,OK,21,4,4,,2026-07-21 11:34:41.683063+00
11172,2026-07-21 11:34:29.60114+00,state,OK,32,2,4,,2026-07-21 11:34:41.665742+00
11171,2026-07-21 11:34:29.60114+00,scan,OK,8792,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 11:34:41.580848+00
11170,2026-07-21 11:34:29.60114+00,cleanup,OK,15,0,0,"{""expired"": 0}",2026-07-21 11:34:32.693904+00
11169,2026-07-21 11:34:29.60114+00,unknown,OK,2771,0,0,"{""closed"": 0}",2026-07-21 11:34:29.893069+00
11168,2026-07-21 11:34:29.60114+00,pre_flight,OK,189,0,0,,2026-07-21 11:34:29.711851+00
11167,2026-07-21 11:29:14.331066+00,invariants,OK,7,0,0,,2026-07-21 11:29:29.428959+00
11166,2026-07-21 11:29:14.331066+00,snapshot,OK,0,1,1,,2026-07-21 11:29:27.574075+00
11165,2026-07-21 11:29:14.331066+00,upsert,OK,0,0,0,,2026-07-21 11:29:27.553354+00
11164,2026-07-21 11:29:14.331066+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 11:29:27.545992+00
11163,2026-07-21 11:29:14.331066+00,rank,OK,23,4,4,,2026-07-21 11:29:27.43824+00
11162,2026-07-21 11:29:14.331066+00,state,OK,47,2,4,,2026-07-21 11:29:27.419641+00
11161,2026-07-21 11:29:14.331066+00,scan,OK,10378,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 11:29:27.294324+00
11160,2026-07-21 11:29:14.331066+00,cleanup,OK,8,0,0,"{""expired"": 0}",2026-07-21 11:29:16.829339+00
11159,2026-07-21 11:29:14.331066+00,unknown,OK,2208,0,0,"{""closed"": 0}",2026-07-21 11:29:14.592614+00
11158,2026-07-21 11:29:14.331066+00,pre_flight,OK,180,0,0,,2026-07-21 11:29:14.406186+00
11157,2026-07-21 11:23:59.989186+00,invariants,OK,13,0,0,,2026-07-21 11:24:14.210556+00
11156,2026-07-21 11:23:59.989186+00,snapshot,OK,0,1,1,,2026-07-21 11:24:12.764784+00
11155,2026-07-21 11:23:59.989186+00,upsert,OK,0,0,0,,2026-07-21 11:24:12.735745+00
11154,2026-07-21 11:23:59.989186+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 11:24:12.726854+00
11153,2026-07-21 11:23:59.989186+00,rank,OK,30,4,4,,2026-07-21 11:24:12.600968+00
11152,2026-07-21 11:23:59.989186+00,state,OK,50,2,4,,2026-07-21 11:24:12.562863+00
11151,2026-07-21 11:23:59.989186+00,scan,OK,10541,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 11:24:12.456167+00
11150,2026-07-21 11:23:59.989186+00,cleanup,OK,11,0,0,"{""expired"": 0}",2026-07-21 11:24:01.876268+00
11149,2026-07-21 11:23:59.989186+00,unknown,OK,1545,0,0,"{""closed"": 0}",2026-07-21 11:24:00.313426+00
11148,2026-07-21 11:23:59.989186+00,pre_flight,OK,233,0,0,,2026-07-21 11:24:00.072586+00
11147,2026-07-21 11:18:44.931714+00,invariants,OK,22,0,0,,2026-07-21 11:18:59.675074+00
11146,2026-07-21 11:18:44.931714+00,snapshot,OK,0,1,1,,2026-07-21 11:18:57.498874+00
11145,2026-07-21 11:18:44.931714+00,upsert,OK,0,0,0,,2026-07-21 11:18:57.475526+00
11144,2026-07-21 11:18:44.931714+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 11:18:57.4677+00
11143,2026-07-21 11:18:44.931714+00,rank,OK,22,4,4,,2026-07-21 11:18:57.361993+00
11142,2026-07-21 11:18:44.931714+00,state,OK,39,2,4,,2026-07-21 11:18:57.336071+00
11141,2026-07-21 11:18:44.931714+00,scan,OK,9889,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 11:18:57.20177+00
