symbol,side,entry_date,entry_price,sl_price,tp_price,dqs_score,regime,strategy,approved,reject_reason,promoted,exit_date,exit_price,exit_reason,hours_held,pnl_usd,pnl_pct,risk_usd,kelly_fraction,win,notes,intent,outcome,crowded,data_quality,sl_original,atr_at_entry,calibration_prob,calibration_level,rsi_entry,adx_entry,atr_pct_entry,volume_entry,turnover_entry,oi_entry,funding_rate_entry,buy_ratio_entry,sell_ratio_entry,bull_4h_entry,ctx_adx_entry,ctx_log_ret_4h_entry,session,efficiency_ratio_entry,atr_rank_entry,rsi_exit,adx_exit,atr_exit,atr_pct_exit,volume_exit,regime_exit,close_exit,mfe_price,mfe_atr,mfe_pct_of_tp,mae_price,mae_atr,mae_pct_of_sl,bars_to_mfe,bars_to_mae,time_in_profit_bars,time_in_loss_bars,tech_raw,struct_raw,ctx_raw,contra_penalty,direction,calibrated_prob_signal,equity_at_entry,open_trades_at_entry,open_risk_at_entry,margin_used_at_entry,risk_budget_used_pct,hmm_confidence,hmm_regime_raw,fees_usd,gross_pnl_usd,notional,qty,risk_tier,kelly_band,sl_dist_atr,tp_dist_atr,rr_ratio
XRPUSDT,LONG,2026-02-17 12:15:00,1.457,1.4427,1.4799,82.02,MIXED,mean_reversion,True,,True,2026-02-17 14:30:00,1.4427,SL_HIT,2.25,-1394.59,-111.15,1254.66,7.5,False,treatment_b_phase2,TRADE,LOSS,False,100.0,1.4427,0.005714285714285687,0.0,,46.44522820610293,59.129343749008434,0.3833709187175194,3157447.2,4597965.55923,142221469.2,-0.00012435,0.7338,0.2662,1,41.7905100302495,0.0030945938116362635,ny_open,0.29565217391304105,0.10416666666666667,16.076041587548062,27.19516799345153,0.008257142857142805,0.5755710900001955,23134931.3,VOLATILE,1.4346,0.00649999999999995,1.1374999999999966,28.384279475982417,0.025900000000000034,4.532500000000027,181.1188811188816,6,9,2,7,59.0,35.0,87.5,0.0,LONG,0.5994,14890.39,0,0,4890.39,0.0,0.999949559648259,TRENDING,139.92874961450002,-1254.6634099999983,127835.28590000002,87738.70000000001,excellent,7.5,2.5025000000000084,4.007500000000005,1.6
ETHUSDT,LONG,2026-02-17 14:30:00,1960.56,1923.0771,2012.53621,66.33,VOLATILE,mean_reversion,False,RiskBudgetLedger: risk budget full (1925.50 > 1795.28),False,,0,REJECTED,0,0,0,1925.4965729999988,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1923.0771,12.49428571428572,0.0,,32.4020827285418,36.66549101623558,0.6372814764294753,70327.79,138691088.9056,749487.48,-2.502e-05,0.7335,0.2665,0,31.749008382855987,0.00015755595174781763,ny_open,0.14617598684210423,0.8229166666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,65.5,35.0,62.5,0.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9999999857973308,RANGING,0.0,0.0,100713.9672,51.370000000000005,good,2.0999999999999996,3.000003430139489,4.159998513606221,1.07
XRPUSDT,LONG,2026-02-17 14:30:00,1.4346,1.4036,1.4749,92.27,VOLATILE,mean_reversion,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.4036,0.008257142857142805,0.3333,symbol_curve,16.076041587548062,27.19516799345153,0.5755710900001955,23134931.3,33393784.46224,142708347.7,-0.00012435,0.7402,0.2598,1,41.7905100302495,0.0030945938116362635,ny_open,0.4363327674023761,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,76.5,35.0,87.5,5.0,LONG,0.5222,0.0,0,0.0,0.0,0.0,0.9925703348411611,RANGING,0.0,0.0,0.0,0.0,excellent,0.0,3.7543252595156114,4.880622837370273,1.0
ETHUSDT,LONG,2026-02-17 14:45:00,1947.42,1907.4986,2002.77777,69.43,VOLATILE,mean_reversion,False,RiskBudgetLedger: risk budget full (1925.41 > 1795.28),False,,0,REJECTED,0,0,0,1925.4091220000087,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1907.4986,13.30714285714287,0.0,,25.379063768562816,34.189899378782854,0.6833216695496025,83930.43,163698147.3193,749487.48,-2.502e-05,0.7335,0.2665,0,31.749008382855987,0.00015755595174781763,ny_open,0.22978486646884072,0.8645833333333334,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,73.0,35.0,62.5,5.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9999923576543632,RANGING,0.0,0.0,93924.0666,48.230000000000004,good,2.0999999999999996,2.9999978529253997,4.160004186795476,1.07
XRPUSDT,LONG,2026-02-17 14:45:00,1.4345,1.4016,1.47727,92.27,VOLATILE,mean_reversion,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.4016,0.008764285714285653,0.3333,symbol_curve,16.018357033041283,25.359870303231528,0.6109644973360511,15244099.7,21826822.07808,142708347.7,-0.00012435,0.7402,0.2598,1,41.7905100302495,0.0030945938116362635,ny_open,0.42560553633218023,0.8125,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,76.5,35.0,87.5,5.0,LONG,0.5222,0.0,0,0.0,0.0,0.0,0.900720753136991,RANGING,0.0,0.0,0.0,0.0,excellent,0.0,3.75387123064389,4.8800325998370315,1.0
ETHUSDT,LONG,2026-02-17 15:00:00,1951.55,1909.1643,2010.32482,66.33,VOLATILE,mean_reversion,False,RiskBudgetLedger: risk budget full (1925.16 > 1795.28),False,,0,REJECTED,0,0,0,1925.158494000002,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1909.1643,14.128571428571425,0.0,,30.8172181057965,31.098525001905593,0.7239666638605942,51125.31,99868065.6187,760388.62,-2.502e-05,0.741,0.259,0,31.749008382855987,0.00015755595174781763,ny_open,0.13301053830817344,0.8854166666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,65.5,35.0,62.5,0.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9988341366315229,RANGING,0.0,0.0,88639.401,45.42,good,2.0999999999999996,2.999998988877658,4.159997371081909,1.07
ETHUSDT,LONG,2026-02-17 15:15:00,1950.0,1904.4129,2013.21419,53.25,VOLATILE,mean_reversion,False,RegimeGate: DQS 53 < 60 for VOLATILE,False,,0,REJECTED,0,0,0,549.7804259999996,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1904.4129,15.195714285714287,0.0,,29.87441753856031,27.791535537546075,0.7792673992673993,40615.62,79442228.8313,760388.62,-2.502e-05,0.741,0.259,0,31.749008382855987,0.00015755595174781763,ny_open,0.12318771003360403,0.90625,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,58.5,35.0,62.5,0.0,LONG,0.25,0.0,0,0.0,0.0,0.0,0.9984784073309164,RANGING,0.0,0.0,23517.0,12.06,fair,0.8999999999999999,2.9999971796559155,4.160001222149097,1.07
ETHUSDT,SHORT,2026-02-17 16:00:00,1986.43,2022.1871,1893.46141,50.4,MIXED,mean_reversion,False,RegimeGate: DQS 50 < 60 for MIXED,False,,0,REJECTED,0,0,0,549.9441980000006,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,2022.1871,17.878571428571426,0.0,,65.30517217700394,28.00636507571039,0.9000353110137999,71764.06,142481501.2227,780615.66,-5.486e-05,0.7399,0.2601,0,29.877782564338304,0.015010949723774623,ny_open,0.12749454025152482,0.9791666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,57.5,35.0,62.5,0.0,SHORT,0.25,0.0,0,0.0,0.0,0.0,0.9999996994156842,RANGING,0.0,0.0,30551.293400000002,15.38,fair,0.8999999999999999,1.9999976028765505,5.2000010387535065,2.0
SOLUSDT,LONG,2026-02-17 16:00:00,84.5,81.7009,88.13883,58.22,VOLATILE,trend_following,False,RegimeGate: DQS 58 < 60 for VOLATILE,False,,0,REJECTED,0,0,0,183.3410499999997,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,81.7009,0.7464285714285707,0.0,,57.33278578674412,31.016006172256304,0.8833474218089594,398378.6,33667440.895,6640706.1,-0.0001522,0.7451,0.2549,0,25.41169116465394,0.0124578938113272,ny_open,0.11382113821138287,0.9791666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,36.5,35.0,87.5,5.0,LONG,0.5593,0.0,0,0.0,0.0,0.0,0.9992552936738881,RANGING,0.0,0.0,5534.75,65.5,fair,0.3,3.7499904306220078,4.874987559808615,1.0
SOLUSDT,LONG,2026-02-17 16:15:00,84.1,82.2036,88.04459,75.06,MIXED,trend_following,False,RiskBudgetLedger: risk budget full (2292.18 > 1795.28),False,,0,REJECTED,0,0,0,2292.17868,1.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,82.2036,0.7585714285714269,0.0,,48.02359009917097,28.99371998966635,0.9019874299303531,128641.8,10863096.872,6640706.1,-0.0001522,0.7451,0.2549,0,25.41169116465394,0.0124578938113272,ny_open,0.15992292870905836,0.9895833333333334,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44.5,35.0,87.5,0.0,LONG,0.3353,0.0,0,0.0,0.0,0.0,0.9998763049918196,RANGING,0.0,0.0,101651.67,1208.7,excellent,1.5,2.4999623352165776,5.200024482109246,1.6
ETHUSDT,SHORT,2026-02-17 16:30:00,1991.92,2029.7714,1893.50623,50.4,MIXED,mean_reversion,False,RegimeGate: DQS 50 < 60 for MIXED,False,,0,REJECTED,0,0,0,549.9808420000002,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,2029.7714,18.92571428571427,0.0,,67.36621164521344,28.57925718713887,0.9501242161188336,70062.16,140040162.4246,780615.66,-5.486e-05,0.7399,0.2601,0,29.877782564338304,0.015010949723774623,ny_open,0.17760394031580348,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,57.5,35.0,62.5,0.0,SHORT,0.25,0.0,0,0.0,0.0,0.0,0.9999647323091339,RANGING,0.0,0.0,28942.597600000005,14.530000000000001,fair,0.8999999999999999,1.9999984903381665,5.20000294384059,2.0
SOLUSDT,LONG,2026-02-17 16:30:00,84.85,82.8196,89.07318,62.86,MIXED,trend_following,True,Below min notional ($0.00),False,2026-02-17 16:45:00,0,EXPIRED,0,0,0,183.34512000000004,0.3,False,treatment_b_phase2,TRADE,EXPIRED,False,0.0,0.0,0.0,0.0,,61.53553786784411,26.653538230598382,0.9571512753598768,211560.7,17977025.687,6640706.1,-0.0001522,0.7451,0.2549,0,25.41169116465394,0.0124578938113272,ny_open,0.030821917808220328,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,29.5,35.0,87.5,5.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9999947044847582,RANGING,0.0,0.0,7661.955000000001,0.0,fair,0.3,2.5000527704485545,5.200045734388753,1.6
SOLUSDT,LONG,2026-02-17 17:45:00,83.66,81.4118,88.33623,60.93,MIXED,trend_following,True,DQS dropped to 30,False,2026-02-17 18:00:00,0,EXPIRED,0,0,0,183.22829999999976,0.3,False,treatment_b_phase2,TRADE,EXPIRED,False,0.0,0.0,0.0,0.0,,44.79591211075983,26.756554890560952,1.074929134933914,135481.7,11294527.228,6493077.1,-0.0001522,0.7457,0.2543,0,25.41169116465394,0.0124578938113272,ny_late,0.1605937921727387,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44.5,35.0,85.0,0.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9999933103614261,RANGING,0.0,0.0,6818.29,0.0,fair,0.3,2.499984114376491,5.199938046068323,1.6
XRPUSDT,LONG,2026-02-18 00:15:00,1.4742,1.4603,1.49196,55.3,MIXED,mean_reversion,False,RegimeGate: DQS 55 < 60 for MIXED,False,,0,REJECTED,0,0,0,550.156440000001,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.4603,0.005542857142857104,0.0,,43.8028006501079,26.11690593447352,0.3759908521813257,777753.9,1146878.07191,129231328.7,-1.546e-05,0.7327,0.2673,1,31.258130922760305,0.003320123658331003,asian,0.1294559099437164,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,41.5,35.0,75.0,0.0,LONG,0.6568,0.0,0,0.0,0.0,0.0,0.9999744487640081,TRENDING,0.0,0.0,58348.246320000006,39579.600000000006,fair,0.8999999999999999,2.5077319587629083,3.2041237113402286,1.6
XRPUSDT,LONG,2026-02-18 00:30:00,1.4748,1.4615,1.49176,55.3,MIXED,mean_reversion,False,RegimeGate: DQS 55 < 60 for MIXED,False,,0,REJECTED,0,0,0,550.1558300000038,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.4615,0.0053071428571428115,0.0,,45.750984636630406,26.649104760130673,0.35985508930992754,680781.0,1004890.87366,129231328.7,-1.546e-05,0.7327,0.2673,1,31.258130922760305,0.003320123658331003,asian,0.20159680638722358,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,41.5,35.0,75.0,0.0,LONG,0.6568,0.0,0,0.0,0.0,0.0,0.9999764088588263,TRENDING,0.0,0.0,61005.24948000001,41365.100000000006,fair,0.8999999999999999,2.506056527590886,3.195693135935399,1.6
XRPUSDT,LONG,2026-02-18 00:45:00,1.4689,1.4561,1.48522,72.58,MIXED,mean_reversion,True,V7_KELLY_ZERO: Kelly=0 (sizing veto),False,2026-02-18 01:00:00,0,EXPIRED,0,0,0,1065.3478400000122,3.0,False,treatment_b_phase2,TRADE,EXPIRED,False,0.0,0.0,0.0,0.0,,32.83556634852063,27.798405180154752,0.3476848565009758,1389329.4,2042631.68418,129231328.7,-1.546e-05,0.7327,0.2673,1,31.258130922760305,0.003320123658331003,asian,0.19028340080971234,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61.5,35.0,75.0,0.0,LONG,0.4141,0.0,0,0.0,0.0,0.0,0.999930921854175,TRENDING,0.0,0.0,122256.98767000002,0.0,good,3.0,2.506293706293746,3.195524475524469,1.6
XRPUSDT,LONG,2026-02-18 01:00:00,1.4665,1.4533,1.48338,100,MIXED,mean_reversion,False,V7_KELLY_ZERO: Kelly=0 (sizing veto),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.4533,0.005278571428571387,0.5,symbol_curve,28.993883120666098,30.088731633587912,0.3599435000730574,2682137.0,3931829.70268,128713445.5,-1.546e-05,0.7331,0.2669,1,31.258130922760305,0.003320123658331003,asian,0.30864197530864185,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68.5,35.0,75.0,0.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9999725209191894,TRENDING,0.0,0.0,0.0,0.0,excellent,0.0,2.500676589986465,3.1978349120433283,1.6
XRPUSDT,LONG,2026-02-18 01:15:00,1.4668,1.4537,1.48352,94.08,MIXED,mean_reversion,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.4537,0.005228571428571376,0.3333,symbol_curve,30.172203255871707,33.682200967461945,0.35646110093887207,1632680.2,2395411.71783,128713445.5,-1.546e-05,0.7331,0.2669,1,31.258130922760305,0.003320123658331003,asian,0.3249999999999918,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68.5,35.0,75.0,0.0,LONG,0.6733,0.0,0,0.0,0.0,0.0,0.9999794667308275,TRENDING,0.0,0.0,0.0,0.0,excellent,0.0,2.5054644808743634,3.1978142076502762,1.6
XRPUSDT,LONG,2026-02-18 01:30:00,1.4679,1.4545,1.4851,94.08,MIXED,mean_reversion,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.4545,0.005364285714285663,0.3333,symbol_curve,34.75306306915982,36.28075602660129,0.36543945188947907,1953641.0,2866165.82623,128713445.5,-1.546e-05,0.7331,0.2669,1,31.258130922760305,0.003320123658331003,asian,0.41964285714284977,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68.5,35.0,75.0,0.0,LONG,0.6733,0.0,0,0.0,0.0,0.0,0.9999788557959499,TRENDING,0.0,0.0,0.0,0.0,excellent,0.0,2.498002663115884,3.2063914780293445,1.6
BTCUSDT,LONG,2026-02-18 01:45:00,67133.0,66661.4821,67736.54288,83.04,MIXED,trend_following,False,CorrelationGuard: BTCUSDT already has open position,False,,0,REJECTED,0,0,0,858.6340959000113,2.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,66661.4821,188.60714285714286,0.0,,34.645071634865644,34.51104718899597,0.2809455005096493,234.208,15714999.4919,45739.546,1.873e-05,0.66,0.34,0,10.218162378565154,0.0017250791484036522,asian,0.40551778389615467,0.1875,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,65.5,35.0,75.0,0.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9999421546377573,TRENDING,0.0,0.0,122249.193,1.821,excellent,2.5,2.500000227229724,3.200000121189135,1.6
XRPUSDT,LONG,2026-02-18 01:45:00,1.4661,1.4527,1.4833,94.08,MIXED,mean_reversion,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.4527,0.005364285714285663,0.3333,symbol_curve,30.922826701316936,38.034547382584876,0.3658881191109517,1356631.9,1988985.53152,128713445.5,-1.546e-05,0.7331,0.2669,1,31.258130922760305,0.003320123658331003,asian,0.5555555555555487,0.0625,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68.5,35.0,75.0,0.0,LONG,0.6733,0.0,0,0.0,0.0,0.0,0.9999769034959817,TRENDING,0.0,0.0,0.0,0.0,excellent,0.0,2.4980026631158427,3.2063914780293445,1.6
BTCUSDT,LONG,2026-02-18 02:15:00,67183.6,66704.9929,67796.21712,61.44,MIXED,trend_following,False,CorrelationGuard: BTCUSDT already has open position,False,,0,REJECTED,0,0,0,183.3065193000032,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,66704.9929,191.44285714285692,0.0,,40.67773501995004,35.22967417709566,0.2849547466090786,248.995,16742500.9577,45647.606,1.873e-05,0.6602,0.3398,0,10.218162378565154,0.0017250791484036522,asian,0.23306614452670263,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,45.5,35.0,75.0,0.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9999460587565944,TRENDING,0.0,0.0,25731.3188,0.383,fair,0.3,2.4999997761361556,3.1999998806059042,1.6
XRPUSDT,LONG,2026-02-18 02:15:00,1.4673,1.4539,1.48442,83.28,MIXED,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,1116.5014000000065,7.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.4539,0.00534999999999995,0.0,,38.70498449021381,38.49373317678651,0.36461527976555236,835703.5,1226183.11295,128602280.5,-1.546e-05,0.7311,0.2689,1,31.258130922760305,0.003320123658331003,asian,0.35162094763091667,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,58.5,35.0,75.0,0.0,LONG,0.5573,0.0,0,0.0,0.0,0.0,0.9999690946834596,TRENDING,0.0,0.0,122256.9033,83321.0,excellent,7.5,2.5046728971962997,3.2000000000000344,1.6
XRPUSDT,LONG,2026-02-18 02:30:00,1.4737,1.4599,1.49138,60.28,MIXED,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,550.1563200000014,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.4599,0.005521428571428534,0.0,,56.95774502637545,36.99560167865507,0.37466435308601026,1264231.9,1860567.7123,128602280.5,-1.546e-05,0.7311,0.2689,1,31.258130922760305,0.003320123658331003,asian,0.2071269487750548,0.13541666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,33.5,35.0,75.0,5.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9999098027409058,TRENDING,0.0,0.0,58751.11368,39866.4,fair,0.8999999999999999,2.499353169469622,3.2020698576972904,1.6
XRPUSDT,LONG,2026-02-18 02:45:00,1.4746,1.4608,1.4922,60.28,MIXED,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,550.1563199999925,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.4608,0.005499999999999965,0.0,,58.94162588299411,34.7877830583899,0.3729825037298227,1333646.2,1966374.12627,128602280.5,-1.546e-05,0.7311,0.2689,1,31.258130922760305,0.003320123658331003,asian,0.12412177985948553,0.125,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,33.5,35.0,75.0,5.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9999745374993237,TRENDING,0.0,0.0,58786.99344,39866.4,fair,0.8999999999999999,2.509090909090891,3.2000000000000313,1.6
XRPUSDT,LONG,2026-02-18 03:00:00,1.4761,1.4623,1.49378,60.28,MIXED,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,550.1563200000014,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.4623,0.005514285714285678,0.0,,62.28462072639244,32.84338865497904,0.3735712834012383,1305064.4,1925895.06261,128721714.5,-1.546e-05,0.7321,0.2679,1,31.258130922760305,0.003320123658331003,asian,0.04491725768321496,0.14583333333333334,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,33.5,35.0,75.0,5.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9999770726144487,TRENDING,0.0,0.0,58846.793040000004,39866.4,fair,0.8999999999999999,2.502590673575152,3.206217616580357,1.6
XRPUSDT,LONG,2026-02-18 03:15:00,1.4783,1.4646,1.49582,60.28,MIXED,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,550.1563800000018,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.4646,0.005478571428571396,0.0,,66.85203273013539,31.365139045958077,0.3705994337124668,1058408.1,1563894.84817,128721714.5,-1.546e-05,0.7321,0.2679,1,31.258130922760305,0.003320123658331003,asian,0.05910165484633381,0.125,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,33.5,35.0,75.0,5.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9999750945035069,TRENDING,0.0,0.0,59364.68442,40157.4,fair,0.8999999999999999,2.500651890482422,3.1979139504563387,1.6
ETHUSDT,SHORT,2026-02-18 03:30:00,1996.98,2012.5314,1965.8771,57.82,MIXED,mean_reversion,False,RegimeGate: DQS 58 < 60 for MIXED,False,,0,REJECTED,0,0,0,550.053018000002,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,2012.5314,7.775714285714311,0.0,,67.36706698389914,32.919009164091094,0.38937366852518857,11542.74,23039422.2364,767099.72,6.911e-05,0.7273,0.2727,0,29.92968796503964,0.0024380956813848534,asian,0.057134654033879594,0.375,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,55.5,35.0,50.0,0.0,SHORT,0.3908,0.0,0,0.0,0.0,0.0,0.9999342047776768,TRENDING,0.0,0.0,70633.1826,35.37,fair,0.8999999999999999,1.9999963255557607,4.000005511666359,2.0
ETHUSDT,SHORT,2026-02-18 04:00:00,1996.64,2012.0943,1965.7314,59.93,MIXED,mean_reversion,False,RegimeGate: DQS 60 < 60 for MIXED,False,,0,REJECTED,0,0,0,550.0185369999956,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,2012.0943,7.727142857142878,0.0,,65.64340050394893,32.059865582658595,0.3870073151465902,11416.74,22793933.2583,766704.11,6.911e-05,0.7308,0.2692,0,30.045397599706284,0.010729935917404634,asian,0.06876953680022974,0.375,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61.5,35.0,50.0,0.0,SHORT,0.4964,0.0,0,0.0,0.0,0.0,0.9999523767609124,TRENDING,0.0,0.0,71060.41760000002,35.59,fair,0.8999999999999999,2.000001848770546,4.000003697541151,2.0
ETHUSDT,SHORT,2026-02-18 04:45:00,1998.44,2012.2129,1976.40344,59.93,MIXED,mean_reversion,False,RegimeGate: DQS 60 < 60 for MIXED,False,,0,REJECTED,0,0,0,550.0896259999975,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,2012.2129,6.886428571428594,0.0,,65.3488057536322,31.382011005557718,0.3445902089343985,5966.59,11911838.4755,766704.11,6.911e-05,0.7308,0.2692,0,30.045397599706284,0.010729935917404634,asian,0.04874531295067929,0.15625,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,61.5,35.0,50.0,0.0,SHORT,0.4964,0.0,0,0.0,0.0,0.0,0.9999223688949528,TRENDING,0.0,0.0,79817.6936,39.94,fair,0.8999999999999999,2.000006223420791,3.199998340421109,2.0
BTCUSDT,LONG,2026-02-18 05:00:00,67834.2,67418.4321,68366.38288,50.68,MIXED,trend_following,False,RegimeGate: DQS 51 < 60 for MIXED,False,,0,REJECTED,0,0,0,183.3536438999963,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,67418.4321,166.30714285714203,0.0,,77.62127096009789,30.36553835411334,0.2451671028141292,242.895,16462493.7018,45697.139,1.873e-05,0.6644,0.3356,0,10.361310092621556,0.007207134814911391,asian,0.2299955999748542,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,33.5,35.0,75.0,5.0,LONG,0.5227,0.0,0,0.0,0.0,0.0,0.9999458202926997,TRENDING,0.0,0.0,29914.8822,0.441,fair,0.3,2.5000002576987126,3.200000137439395,1.6
