symbol,side,entry_date,entry_price,sl_price,tp_price,dqs_score,regime,strategy,approved,reject_reason,promoted,exit_date,exit_price,exit_reason,hours_held,pnl_usd,pnl_pct,risk_usd,kelly_fraction,win,notes,intent,outcome,crowded,data_quality,sl_original,atr_at_entry,calibration_prob,calibration_level
BTCUSDT,LONG,2026-06-26 12:00:00,59436.3,58720.1393,60141.44288,100,TRENDING,trend_following,False,V7_KELLY_ZERO: Kelly=0 (sizing veto),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,58720.1393,220.35714285714337,0.5,symbol_curve
ETHUSDT,LONG,2026-06-26 12:00:00,1544.95,1530.6386,1567.84832,69.94,MIXED,trend_following,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,5909.03394600002,0.7,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1530.6386,7.155714285714306,0.3478,global_curve
SOLUSDT,LONG,2026-06-26 12:00:00,68.84,67.612,70.04912,72.78,TRENDING,trend_following,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,8441.517600000061,1.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,67.612,0.3778571428571413,0.3333,symbol_curve
XRPUSDT,LONG,2026-06-26 12:00:00,1.0233,1.0104,1.03594,100,TRENDING,trend_following,False,V7_KELLY_ZERO: Kelly=0 (sizing veto),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1.0104,0.003957142857142849,0.5,symbol_curve
BTCUSDT,LONG,2026-06-26 12:15:00,59708.7,58958.5304,60447.32856,77.7,TRENDING,trend_following,False,RiskBudgetLedger: risk budget full (14140.70 > 12368.80),False,,0,REJECTED,0,0,0,14140.696959999885,1.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,58958.5304,230.8214285714291,0.0,
ETHUSDT,LONG,2026-06-26 12:15:00,1551.1,1536.6714,1574.18568,51.66,MIXED,trend_following,False,RegimeGate: DQS 52 < 60 for MIXED,False,,0,REJECTED,0,0,0,1688.2904859999953,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1536.6714,7.214285714285746,0.0,
SOLUSDT,LONG,2026-06-26 12:15:00,69.25,68.022,70.45912,65.58,TRENDING,trend_following,True,RiskBudgetLedger: risk budget full (23856.89 > 12368.80),False,2026-06-26 12:30:00,0,EXPIRED,0,0,0,5909.013199999974,0.7,False,treatment_b_phase2,TRADE,EXPIRED,False,0.0,0.0,0.0,0.0,
XRPUSDT,LONG,2026-06-26 12:15:00,1.029,1.0152,1.0426,68.1,TRENDING,trend_following,True,V7_KELLY_ZERO: Kelly=0 (sizing veto),False,2026-06-26 12:30:00,0,EXPIRED,0,0,0,5909.064779999921,0.7,False,treatment_b_phase2,TRADE,EXPIRED,False,0.0,0.0,0.0,0.0,
BTCUSDT,LONG,2026-06-26 12:30:00,59115.5,58165.3857,60284.8714,100,TRENDING,trend_following,False,V7_KELLY_ZERO: Kelly=0 (sizing veto),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,58165.3857,292.3428571428573,0.5,symbol_curve
ETHUSDT,LONG,2026-06-26 12:30:00,1530.09,1506.2926,1566.7014,89.98,TRENDING,trend_following,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1506.2926,9.152857142857183,0.3478,global_curve
