symbol,side,entry_date,entry_price,sl_price,tp_price,dqs_score,regime,strategy,approved,reject_reason,promoted,exit_date,exit_price,exit_reason,hours_held,pnl_usd,pnl_pct,risk_usd,kelly_fraction,win,notes,intent,outcome,crowded,data_quality,sl_original,atr_at_entry,calibration_prob,calibration_level
BTCUSDT,LONG,2026-01-01 20:15:00,88336.0,87869.0679,89083.09141,56.8,TRENDING,trend_following,False,CorrelationGuard: BTCUSDT already has open position,False,,0,REJECTED,0,0,0,59.7673088000007,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,87869.0679,143.67142857142815,0.0,
BTCUSDT,LONG,2026-01-01 21:00:00,88351.1,87949.3768,88993.85718,56.8,TRENDING,trend_following,False,CorrelationGuard: BTCUSDT already has open position,False,,0,REJECTED,0,0,0,59.856756800001136,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,87949.3768,123.6071428571439,0.0,
BTCUSDT,LONG,2026-01-01 21:15:00,88346.2,88058.7179,88806.1714,54.28,MIXED,trend_following,False,RegimeGate: DQS 54 < 60 for MIXED,False,,0,REJECTED,0,0,0,59.796276799998715,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88058.7179,114.99285714285881,0.0,
SOLUSDT,LONG,2026-01-01 21:15:00,125.58,124.7095,126.6514,65.76,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,209.96459999999826,0.7,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,124.7095,0.26785714285714285,0.0,
XRPUSDT,LONG,2026-01-01 21:15:00,1.869,1.8601,1.8833,56.51,MIXED,trend_following,False,RegimeGate: DQS 57 < 60 for MIXED,False,,0,REJECTED,0,0,0,59.99934999999938,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.8601,0.003564285714285718,0.0,
BTCUSDT,LONG,2026-01-01 21:30:00,88290.5,88026.0357,88713.6429,54.28,MIXED,trend_following,False,RegimeGate: DQS 54 < 60 for MIXED,False,,0,REJECTED,0,0,0,59.76893180000157,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88026.0357,105.78571428571637,0.0,
SOLUSDT,LONG,2026-01-01 21:30:00,125.35,124.5143,126.3786,72.96,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,266.6718699999964,1.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,124.5143,0.25714285714285673,0.0,
BTCUSDT,LONG,2026-01-01 21:45:00,88363.7,88109.6286,88770.2143,54.28,MIXED,trend_following,False,RegimeGate: DQS 54 < 60 for MIXED,False,,0,REJECTED,0,0,0,59.960850400000176,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88109.6286,101.62857142857372,0.0,
BTCUSDT,LONG,2026-01-01 22:00:00,88483.3,88207.3,88924.9,54.28,MIXED,trend_following,False,RegimeGate: DQS 54 < 60 for MIXED,False,,0,REJECTED,0,0,0,59.892,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88207.3,110.40000000000249,0.0,
SOLUSDT,LONG,2026-01-01 22:00:00,125.54,124.7252,126.5429,65.76,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,209.97396000000137,0.7,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,124.7252,0.25071428571428606,0.0,
BTCUSDT,LONG,2026-01-01 22:15:00,88500.3,88216.7464,88953.9857,54.28,MIXED,trend_following,False,RegimeGate: DQS 54 < 60 for MIXED,False,,0,REJECTED,0,0,0,59.82980959999985,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88216.7464,113.42142857143024,0.0,
SOLUSDT,LONG,2026-01-01 22:15:00,125.56,124.7452,126.5629,65.76,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,209.97396000000137,0.7,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,124.7452,0.25071428571428606,0.0,
BTCUSDT,LONG,2026-01-01 22:30:00,88559.0,88268.4821,89023.8286,54.28,MIXED,trend_following,False,RegimeGate: DQS 54 < 60 for MIXED,False,,0,REJECTED,0,0,0,59.84668740000128,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88268.4821,116.20714285714452,0.0,
SOLUSDT,LONG,2026-01-01 22:30:00,125.72,124.8588,126.78,65.76,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,209.9605599999992,0.7,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,124.8588,0.26500000000000057,0.0,
BTCUSDT,LONG,2026-01-01 22:45:00,88614.0,88211.3714,89109.5429,56.8,TRENDING,trend_following,False,CorrelationGuard: BTCUSDT already has open position,False,,0,REJECTED,0,0,0,59.99166139999946,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88211.3714,123.88571428571595,0.0,
SOLUSDT,LONG,2026-01-01 22:45:00,126.05,125.0936,127.2271,65.76,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,209.92980000000045,0.7,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,125.0936,0.2942857142857146,0.0,
SOLUSDT,LONG,2026-01-01 23:00:00,126.16,125.1664,127.3829,65.76,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,209.94768000000016,0.7,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,125.1664,0.3057142857142868,0.0,
SOLUSDT,LONG,2026-01-01 20:30:00,125.39,125.01383,126.7043,63.24,TRENDING,trend_following,True,,True,2026-01-01 23:15:00,126.7043,TP_HIT,2.75,65.95,110.09,59.91,0.3,True,treatment_b_phase2,TRADE,WIN,False,100.0,124.3221,0.3285714285714282,0.0,
BTCUSDT,LONG,2026-01-01 23:15:00,88693.0,88249.7,89402.28,56.8,TRENDING,trend_following,False,CorrelationGuard: BTCUSDT already has open position,False,,0,REJECTED,0,0,0,60.2888000000004,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88249.7,136.40000000000146,0.0,
BTCUSDT,LONG,2026-01-01 23:45:00,88810.1,88326.8946,89583.22859,56.8,TRENDING,trend_following,False,CorrelationGuard: BTCUSDT already has open position,False,,0,REJECTED,0,0,0,59.917469600000764,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88326.8946,148.67857142857247,0.0,
SOLUSDT,LONG,2026-01-01 23:45:00,126.87,125.6814,128.77177,63.24,TRENDING,trend_following,True,Below min notional ($0.00),False,2026-01-02 00:00:00,0,EXPIRED,0,0,0,60.38088000000042,0.3,False,treatment_b_phase2,TRADE,EXPIRED,False,0.0,0.0,0.0,0.0,
BTCUSDT,LONG,2026-01-02 00:45:00,88805.8,88130.1571,89684.13577,51.28,VOLATILE,trend_following,False,RegimeGate: DQS 51 < 60 for VOLATILE,False,,0,REJECTED,0,0,0,60.13221810000055,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88130.1571,180.17142857142815,0.0,
BTCUSDT,LONG,2026-01-02 01:00:00,88731.9,88267.9,89697.02,59.28,MIXED,trend_following,False,RegimeGate: DQS 59 < 60 for MIXED,False,,0,REJECTED,0,0,0,60.32,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88267.9,185.59999999999854,0.0,
BTCUSDT,LONG,2026-01-01 20:15:00,88336.0,88336.0,88910.6857,56.8,TRENDING,trend_following,True,,True,2026-01-02 02:15:00,88336.0,SL_HIT,6.0,-6.22,-20.81,29.88,0.15,False,treatment_b_phase2,TRADE,LOSS,True,100.0,87869.0679,143.67142857142815,0.0,
SOLUSDT,LONG,2026-01-02 02:30:00,126.11,124.7543,128.27918,53.4,TRENDING,trend_following,True,Below min notional ($0.00),False,2026-01-02 02:45:00,0,EXPIRED,0,0,0,60.328649999999946,0.3,False,treatment_b_phase2,TRADE,EXPIRED,False,0.0,0.0,0.0,0.0,
ETHUSDT,SHORT,2026-01-02 06:00:00,3016.65,3034.6614,2969.82023,53.42,MIXED,mean_reversion,False,RegimeGate: DQS 53 < 60 for MIXED,False,,0,REJECTED,0,0,0,181.01456999999868,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,3034.6614,9.00571428571428,0.0,
ETHUSDT,SHORT,2026-01-02 06:15:00,3022.49,3040.37,2976.002,57.82,MIXED,mean_reversion,False,RegimeGate: DQS 58 < 60 for MIXED,False,,0,REJECTED,0,0,0,180.94560000000112,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,3040.37,8.939999999999989,0.0,
ETHUSDT,SHORT,2026-01-02 06:30:00,3032.4,3050.1557,2986.23518,79.27,MIXED,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,235.4405819999961,4.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,3050.1557,8.877857142857108,0.3478,global_curve
ETHUSDT,SHORT,2026-01-02 06:45:00,3025.77,3044.0743,2978.17882,66.32,MIXED,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,243.2641470000032,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,3044.0743,9.152142857142833,0.3478,global_curve
BTCUSDT,LONG,2026-01-02 08:30:00,89068.8,88695.3893,89666.2571,54.52,MIXED,trend_following,False,RegimeGate: DQS 55 < 60 for MIXED,False,,0,REJECTED,0,0,0,60.11912270000123,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88695.3893,149.3642857142851,0.0,
BTCUSDT,LONG,2026-01-02 08:45:00,89144.1,88782.1714,89723.1857,57.88,MIXED,trend_following,False,RegimeGate: DQS 58 < 60 for MIXED,False,,0,REJECTED,0,0,0,60.08014759999988,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88782.1714,144.77142857142775,0.0,
BTCUSDT,LONG,2026-01-02 09:00:00,89222.1,88847.7607,89821.0429,57.88,MIXED,trend_following,False,RegimeGate: DQS 58 < 60 for MIXED,False,,0,REJECTED,0,0,0,60.268627300001114,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88847.7607,149.73571428571344,0.0,
ETHUSDT,SHORT,2026-01-02 09:00:00,3040.03,3063.2239,2993.64223,85.84,TRENDING,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,3063.2239,8.920714285714212,0.3478,global_curve
BTCUSDT,LONG,2026-01-02 09:15:00,89143.0,88758.6964,89757.8857,57.88,MIXED,trend_following,False,RegimeGate: DQS 58 < 60 for MIXED,False,,0,REJECTED,0,0,0,60.33566519999989,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88758.6964,153.72142857142794,0.0,
ETHUSDT,SHORT,2026-01-02 09:15:00,3039.01,3062.8966,2991.23682,85.84,TRENDING,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,3062.8966,9.187142857142785,0.3478,global_curve
XRPUSDT,LONG,2026-01-02 09:15:00,1.8822,1.8721,1.8984,55.96,MIXED,trend_following,False,RegimeGate: DQS 56 < 60 for MIXED,False,,0,REJECTED,0,0,0,60.35759999999999,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.8721,0.004042857142857158,0.0,
ETHUSDT,SHORT,2026-01-02 09:30:00,3043.52,3067.9693,2994.62141,85.84,TRENDING,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,3067.9693,9.403571428571338,0.3478,global_curve
SOLUSDT,LONG,2026-01-02 09:30:00,128.67,127.2887,130.37,54.84,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,60.2246799999992,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,127.2887,0.4249999999999992,0.0,
BTCUSDT,LONG,2026-01-02 09:45:00,89449.9,88917.7357,90104.8714,60.4,TRENDING,trend_following,False,CorrelationGuard: BTCUSDT already has open position,False,,0,REJECTED,0,0,0,60.13456589999881,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88917.7357,163.74285714285674,0.0,
ETHUSDT,SHORT,2026-01-02 09:45:00,3046.88,3072.8689,2994.90223,85.84,TRENDING,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,3072.8689,9.995714285714191,0.3478,global_curve
ETHUSDT,SHORT,2026-01-02 10:00:00,3060.16,3086.8434,3006.79318,95.44,TRENDING,mean_reversion,False,V7_KELLY_ZERO: Kelly=0 (sizing veto),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,3086.8434,10.262857142857067,0.4286,global_curve
BTCUSDT,LONG,2026-01-02 10:15:00,89577.3,88932.1518,90609.53718,67.92,TRENDING,trend_following,False,CorrelationGuard: BTCUSDT already has open position,False,,0,REJECTED,0,0,0,210.9634613999987,0.7,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88932.1518,198.50714285714224,0.0,
ETHUSDT,SHORT,2026-01-02 10:15:00,3053.03,3080.7181,2997.65377,85.84,TRENDING,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,3080.7181,10.649285714285627,0.3478,global_curve
ETHUSDT,SHORT,2026-01-02 10:30:00,3057.46,3085.865,3000.65,88.36,TRENDING,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,3085.865,10.924999999999923,0.3478,global_curve
ETHUSDT,SHORT,2026-01-02 10:45:00,3055.92,3083.792,3000.176,88.36,TRENDING,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,3083.792,10.719999999999898,0.3478,global_curve
XRPUSDT,LONG,2026-01-02 11:00:00,1.8918,1.8719,1.92365,69.36,TRENDING,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,423.2749900000006,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.8719,0.006114285714285754,0.0,
XRPUSDT,LONG,2026-01-02 11:15:00,1.8908,1.8702,1.92369,69.36,TRENDING,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,438.396839999999,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.8702,0.006328571428571461,0.0,
XRPUSDT,LONG,2026-01-02 11:30:00,1.8896,1.8689,1.92275,69.36,TRENDING,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,440.8044299999988,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.8689,0.006378571428571456,0.0,
BTCUSDT,LONG,2026-01-02 11:45:00,89468.5,88821.1929,90504.19141,55.92,TRENDING,trend_following,False,CorrelationGuard: BTCUSDT already has open position,False,,0,REJECTED,0,0,0,60.199560300000506,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,88821.1929,199.17142857142815,0.0,
XRPUSDT,LONG,2026-01-02 11:45:00,1.8903,1.8694,1.92371,69.36,TRENDING,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,444.898300000003,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.8694,0.00642857142857145,0.0,
SOLUSDT,LONG,2026-01-02 12:00:00,128.16,126.4305,130.92718,60.42,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,60.18660000000006,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,126.4305,0.5321428571428543,0.0,
XRPUSDT,LONG,2026-01-02 12:00:00,1.8911,1.8704,1.92412,66.66,TRENDING,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,440.4545999999987,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.8704,0.006357142857142871,0.0,
SOLUSDT,LONG,2026-01-02 12:15:00,128.01,126.2179,130.87741,71.22,TRENDING,trend_following,False,CorrelationGuard: SOLUSDT already has open position,False,,0,REJECTED,0,0,0,301.7896399999984,1.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,126.2179,0.5514285714285693,0.0,
XRPUSDT,LONG,2026-01-02 12:15:00,1.8954,1.8748,1.92829,66.66,TRENDING,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,437.33181999999897,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.8748,0.006335714285714301,0.0,
ETHUSDT,SHORT,2026-01-02 12:30:00,3053.55,3081.1861,2998.27777,71.26,TRENDING,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,363.96743699999627,3.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,3081.1861,10.629285714285677,0.3478,global_curve
XRPUSDT,LONG,2026-01-02 12:30:00,1.8974,1.8772,1.92964,66.66,TRENDING,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,428.38947999999993,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.8772,0.0062071428571428555,0.0,
SOLUSDT,LONG,2026-01-02 09:30:00,128.67,128.67,130.37,54.84,TRENDING,trend_following,True,,True,2026-01-02 12:45:00,128.67,SL_HIT,3.25,-3.09,-10.25,30.11,0.15,False,treatment_b_phase2,TRADE,LOSS,True,100.0,127.2887,0.4249999999999992,0.0,
XRPUSDT,LONG,2026-01-02 12:45:00,1.8982,1.8782,1.93018,66.66,TRENDING,mean_reversion,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,423.8380000000004,2.0999999999999996,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.8782,0.006150000000000004,0.0,
BTCUSDT,LONG,2026-01-02 09:45:00,89449.9,89449.9,90104.8714,60.4,TRENDING,trend_following,True,,True,2026-01-02 13:00:00,89449.9,SL_HIT,3.25,-11.12,-18.49,60.13,0.3,False,treatment_b_phase2,TRADE,LOSS,False,100.0,88917.7357,163.74285714285674,0.0,
XRPUSDT,LONG,2026-01-02 13:00:00,1.8991,1.8799,1.92978,66.66,TRENDING,trend_following,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,210.95424000000116,0.7,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.8799,0.0059071428571428565,0.0,
XRPUSDT,LONG,2026-01-02 13:15:00,1.9023,1.8855,1.92921,66.66,TRENDING,trend_following,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,210.9559200000019,0.7,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.8855,0.005171428571428557,0.0,
XRPUSDT,LONG,2026-01-02 13:30:00,1.9026,1.8875,1.9212,66.66,TRENDING,trend_following,False,CorrelationGuard: XRPUSDT already has open position,False,,0,REJECTED,0,0,0,210.9560600000016,0.7,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,1.8875,0.0046428571428571075,0.0,
SOLUSDT,LONG,2026-01-02 13:45:00,128.3,127.3929,129.46112,55.38,MIXED,trend_following,False,RegimeGate: DQS 55 < 60 for MIXED,False,,0,REJECTED,0,0,0,60.23144000000094,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,100.0,127.3929,0.36285714285714477,0.0,
